,temp,temp_min,temp_max,pressure,humidity
2013-08-02 22:00:00,293.85,292.04,295.37,1011.0,93.0
2013-08-02 23:00:00,293.75,292.04,295.93,1011.0,98.0
2013-08-03 00:00:00,293.58,293.15,294.15,1011.0,98.0
2013-08-03 01:00:00,292.92,291.48,294.15,1011.0,98.0
2013-08-03 01:00:00,292.92,291.48,294.15,1011.0,98.0
2013-08-03 02:00:00,292.18,290.93,293.15,1011.0,100.0
2013-08-03 03:00:00,292.69,290.93,294.15,1010.0,100.0
2013-08-03 03:00:00,292.69,290.93,294.15,1010.0,100.0
2013-08-03 04:00:00,292.79,290.93,294.15,1009.0,100.0
2013-08-03 04:00:00,292.79,290.93,294.15,1009.0,100.0
2013-08-03 05:00:00,292.98,290.93,294.26,1009.0,100.0
2013-08-03 05:00:00,292.98,290.93,294.26,1009.0,100.0
2013-08-03 06:00:00,292.65,291.48,293.71,1008.0,100.0
2013-08-03 06:00:00,292.65,291.48,293.71,1008.0,100.0
2013-08-03 07:00:00,293.24,292.04,295.15,1009.0,88.0
2013-08-03 07:00:00,293.24,292.04,295.15,1009.0,88.0
2013-08-03 08:00:00,292.88,292.04,294.15,1007.0,100.0
2013-08-03 08:00:00,292.88,292.04,294.15,1007.0,100.0
2013-08-03 09:00:00,292.8,292.04,294.15,1007.0,100.0
2013-08-03 10:00:00,292.07,291.48,292.59,1009.0,97.0
2013-08-03 12:00:00,292.7,292.04,293.15,1010.0,97.0
2013-08-03 13:00:00,293.64,292.59,296.48,1010.0,97.0
2013-08-03 15:00:00,296.58,293.71,299.26,1010.0,88.0
2013-08-03 16:00:00,298.49,295.37,300.37,1010.0,88.0
2013-08-03 17:00:00,299.97,297.04,303.71,1010.0,77.0
2013-08-03 18:00:00,301.05,297.59,305.37,1009.0,77.0
2013-08-03 19:00:00,300.93,297.59,305.37,1010.0,77.0
2013-08-03 20:00:00,301.41,298.15,305.37,1009.0,75.0
2013-08-03 21:00:00,300.48,297.59,303.15,1009.0,75.0
2013-08-03 22:00:00,299.84,297.59,301.48,1009.0,75.0
2013-08-03 23:00:00,298.53,295.93,300.93,1009.0,84.0
2013-08-04 00:00:00,296.95,295.37,298.15,1010.0,84.0
2013-08-04 01:00:00,295.37,295.37,295.37,1010.0,84.0
2013-08-04 02:00:00,294.37,293.71,294.82,1011.0,97.0
2013-08-04 03:00:00,294.37,293.15,295.93,1011.0,97.0
2013-08-04 04:00:00,293.58,293.15,294.26,1011.0,97.0
2013-08-04 05:00:00,293.25,292.59,293.71,1011.0,91.0
2013-08-04 06:00:00,292.95,292.04,294.26,1010.0,98.0
2013-08-04 07:00:00,292.61,292.04,294.26,1010.0,98.0
2013-08-04 08:00:00,292.49,291.48,294.26,1009.0,98.0
2013-08-04 09:00:00,292.61,292.04,294.26,1010.0,98.0
2013-08-04 10:00:00,292.16,290.93,293.71,1010.0,98.0
2013-08-04 11:00:00,292.04,292.04,292.04,1011.0,95.0
2013-08-04 12:00:00,292.59,292.04,293.15,1011.0,95.0
2013-08-04 13:00:00,292.49,292.04,293.15,1011.0,95.0
2013-08-04 14:00:00,292.94,292.04,293.71,1010.0,77.0
2013-08-04 15:00:00,293.39,292.59,293.71,1010.0,77.0
2013-08-04 16:00:00,293.73,292.15,294.82,1010.0,77.0
2013-08-04 16:00:00,293.73,292.15,294.82,1010.0,77.0
2013-08-04 17:00:00,294.94,293.15,297.04,1010.0,71.0
2013-08-04 18:00:00,295.32,293.71,298.15,1010.0,71.0
2013-08-04 19:00:00,296.51,294.82,299.26,1010.0,71.0
2013-08-04 20:00:00,298.43,295.37,300.93,1009.0,68.0
2013-08-04 21:00:00,297.98,295.37,300.93,1009.0,68.0
2013-08-04 22:00:00,296.73,295.37,298.15,1009.0,68.0
2013-08-04 23:00:00,296.6,294.82,297.59,1009.0,70.0
2013-08-05 00:00:00,295.18,294.26,296.48,1009.0,70.0
2013-08-05 01:00:00,294.08,293.15,295.37,1010.0,70.0
2013-08-05 02:00:00,293.21,291.48,294.26,1010.0,76.0
2013-08-05 03:00:00,292.49,290.93,294.26,1010.0,76.0
2013-08-05 04:00:00,291.61,290.15,292.59,1010.0,97.0
2013-08-05 06:00:00,290.57,289.15,292.04,1010.0,77.0
2013-08-05 07:00:00,289.83,288.15,291.48,1010.0,77.0
2013-08-05 08:00:00,289.21,287.15,290.93,1010.0,92.0
2013-08-05 09:00:00,288.89,286.15,290.93,1010.0,89.0
2013-08-05 10:00:00,288.32,286.15,290.37,1010.0,89.0
2013-08-05 11:00:00,289.18,288.71,289.82,1010.0,84.0
2013-08-05 12:00:00,291.44,289.82,294.82,1010.0,84.0
2013-08-05 13:00:00,293.11,292.04,297.04,1010.0,84.0
2013-08-05 14:00:00,294.78,293.71,298.15,1010.0,73.0
2013-08-05 15:00:00,296.2,294.82,299.26,1010.0,73.0
2013-08-05 16:00:00,297.38,295.93,299.82,1010.0,73.0
2013-08-05 17:00:00,298.81,296.48,302.04,1010.0,64.0
2013-08-05 18:00:00,299.84,297.04,302.59,1009.0,63.0
2013-08-05 19:00:00,299.95,296.48,303.15,1009.0,63.0
2013-08-05 20:00:00,300.22,297.04,303.15,1009.0,62.0
2013-08-05 21:00:00,297.81,295.93,299.82,1009.0,62.0
2013-08-05 22:00:00,295.99,293.15,299.82,1009.0,62.0
2013-08-05 23:00:00,296.27,293.15,300.93,1009.0,66.0
2013-08-06 00:00:00,293.91,292.59,295.37,1010.0,66.0
2013-08-06 01:00:00,292.59,291.48,293.71,1011.0,66.0
2013-08-06 02:00:00,291.71,290.93,293.15,1012.0,71.0
2013-08-06 03:00:00,291.75,290.37,295.37,1012.0,71.0
2013-08-06 04:00:00,290.84,290.37,292.04,1012.0,71.0
2013-08-06 05:00:00,290.56,289.26,291.48,1012.0,76.0
2013-08-06 06:00:00,289.87,288.71,290.37,1012.0,76.0
2013-08-06 07:00:00,288.52,287.59,289.26,1013.0,76.0
2013-08-06 08:00:00,287.84,287.04,288.71,1013.0,83.0
2013-08-06 09:00:00,287.49,287.04,288.15,1013.0,83.0
2013-08-06 10:00:00,287.02,285.93,287.59,1014.0,83.0
2013-08-06 11:00:00,287.83,287.59,288.15,1015.0,91.0
2013-08-06 12:00:00,289.63,288.71,291.48,1015.0,84.0
2013-08-06 13:00:00,290.86,289.82,293.15,1016.0,84.0
2013-08-06 14:00:00,292.19,291.48,294.26,1015.0,68.0
2013-08-06 15:00:00,293.08,292.04,294.82,1015.0,68.0
2013-08-06 16:00:00,294.6,293.15,295.93,1015.0,68.0
2013-08-06 17:00:00,296.54,294.26,300.37,1015.0,57.0
2013-08-06 18:00:00,297.74,294.82,303.15,1014.0,57.0
2013-08-06 19:00:00,298.43,295.37,303.71,1014.0,45.0
2013-08-06 20:00:00,298.75,295.37,303.71,1014.0,56.0
2013-08-06 21:00:00,298.06,295.37,300.93,1014.0,56.0
2013-08-06 22:00:00,297.76,294.82,302.04,1014.0,56.0
2013-08-06 23:00:00,296.65,293.71,300.93,1015.0,68.0
2013-08-07 00:00:00,293.62,292.04,294.26,1015.0,68.0
2013-08-07 01:00:00,291.76,290.37,292.59,1016.0,68.0
2013-08-07 02:00:00,290.04,288.15,290.93,1016.0,90.0
2013-08-07 03:00:00,289.97,289.26,290.37,1016.0,90.0
2013-08-07 04:00:00,288.31,286.15,289.82,1016.0,90.0
2013-08-07 05:00:00,287.43,285.15,289.26,1016.0,93.0
2013-08-07 07:00:00,286.95,285.15,288.71,1016.0,93.0
2013-08-07 08:00:00,286.61,284.15,288.71,1017.0,97.0
2013-08-07 09:00:00,286.18,284.15,288.71,1017.0,97.0
2013-08-07 10:00:00,284.95,284.82,285.37,1018.0,87.0
2013-08-07 12:00:00,288.77,287.59,292.04,1019.0,87.0
2013-08-07 13:00:00,290.89,289.26,294.26,1018.0,87.0
2013-08-07 14:00:00,293.06,291.48,295.37,1018.0,66.0
2013-08-07 15:00:00,295.04,294.26,295.93,1018.0,66.0
2013-08-07 19:00:00,299.47,297.04,303.71,1018.0,59.0
2013-08-07 20:00:00,299.16,296.48,303.15,1018.0,61.0
2013-08-07 21:00:00,298.46,295.93,300.93,1018.0,61.0
2013-08-08 00:00:00,294.51,292.59,295.37,1019.0,69.0
2013-08-08 01:00:00,293.31,291.48,294.26,1019.0,69.0
2013-08-08 02:00:00,292.41,290.93,293.71,1019.0,84.0
2013-08-08 06:00:00,289.06,287.15,290.37,1019.0,95.0
2013-08-08 07:00:00,288.59,287.15,289.82,1020.0,95.0
2013-08-08 08:00:00,288.43,286.15,290.37,1020.0,96.0
2013-08-08 09:00:00,288.15,286.15,289.82,1020.0,96.0
2013-08-08 10:00:00,287.96,286.15,289.82,1020.0,96.0
2013-08-08 11:00:00,289.23,287.04,292.04,1020.0,83.0
2013-08-08 12:00:00,291.22,289.26,294.26,1020.0,83.0
2013-08-08 13:00:00,293.07,292.04,294.82,1021.0,95.0
2013-08-08 14:00:00,294.94,294.26,296.48,1020.0,68.0
2013-08-08 15:00:00,296.28,294.82,297.04,1020.0,68.0
2013-08-08 16:00:00,297.37,295.93,299.26,1020.0,68.0
2013-08-08 17:00:00,297.7,295.93,299.82,1020.0,62.0
2013-08-08 18:00:00,298.26,295.93,302.04,1020.0,64.0
2013-08-08 19:00:00,298.6,296.48,300.93,1019.0,64.0
2013-08-08 20:00:00,298.23,296.48,300.93,1019.0,65.0
2013-08-08 21:00:00,297.28,295.37,299.26,1019.0,65.0
2013-08-08 22:00:00,296.28,294.26,297.59,1019.0,65.0
2013-08-08 23:00:00,295.95,293.71,298.71,1018.0,71.0
2013-08-09 00:00:00,295.0,293.71,295.93,1018.0,71.0
2013-08-09 01:00:00,294.48,292.04,295.93,1018.0,71.0
2013-08-09 02:00:00,295.14,294.15,296.15,1018.0,81.0
2013-08-09 03:00:00,294.87,292.59,297.59,1018.0,81.0
2013-08-09 06:00:00,294.46,293.15,296.15,1019.0,78.0
2013-08-09 07:00:00,294.57,294.15,295.15,1017.0,91.0
2013-08-09 08:00:00,294.07,293.15,295.15,1016.0,99.0
2013-08-09 09:00:00,294.21,293.15,295.15,1018.0,94.0
2013-08-09 10:00:00,294.63,294.15,295.15,1018.0,83.0
2013-08-09 11:00:00,294.8,294.15,295.15,1019.0,83.0
2013-08-09 12:00:00,293.6,293.15,294.15,1019.0,88.0
2013-08-09 12:00:00,293.6,293.15,294.15,1019.0,88.0
2013-08-09 12:00:00,293.6,293.15,294.15,1019.0,88.0
2013-08-09 14:00:00,295.52,295.15,296.15,1018.0,88.0
2013-08-09 14:00:00,295.52,295.15,296.15,1018.0,88.0
2013-08-09 15:00:00,296.11,295.15,297.15,1018.0,88.0
2013-08-09 17:00:00,298.18,297.15,299.15,1019.0,78.0
2013-08-09 18:00:00,299.15,299.15,299.15,1018.0,78.0
2013-08-09 19:00:00,299.15,299.15,299.15,1017.0,74.0
2013-08-09 20:00:00,299.08,298.15,300.15,1018.0,78.0
2013-08-09 21:00:00,299.15,299.15,299.15,1017.0,78.0
2013-08-09 22:00:00,296.15,296.15,296.15,1018.0,83.0
2013-08-09 23:00:00,296.67,296.15,297.15,1018.0,93.0
2013-08-10 00:00:00,296.15,296.15,296.15,1017.0,88.0
2013-08-10 01:00:00,295.7,295.15,296.15,1019.0,83.0
2013-08-10 02:00:00,295.15,295.15,295.15,1019.0,83.0
2013-08-10 03:00:00,295.61,295.15,296.15,1017.0,94.0
2013-08-10 04:00:00,295.62,295.15,296.15,1017.0,94.0
2013-08-10 05:00:00,295.15,295.15,295.15,1018.0,83.0
2013-08-10 06:00:00,295.69,295.15,296.15,1017.0,88.0
2013-08-10 08:00:00,296.06,295.15,296.48,1017.0,88.0
2013-08-10 09:00:00,295.79,295.15,296.48,1014.0,99.0
2013-08-10 10:00:00,295.93,295.93,295.93,1014.0,97.0
2013-08-10 12:00:00,295.73,294.82,296.48,1013.0,97.0
2013-08-10 13:00:00,296.06,295.37,296.48,1012.0,97.0
2013-08-10 14:00:00,296.17,295.37,297.04,1011.0,97.0
2013-08-10 14:00:00,296.17,295.37,297.04,1011.0,97.0
2013-08-10 15:00:00,296.06,295.37,296.48,1011.0,97.0
2013-08-10 16:00:00,296.46,295.37,297.59,1009.0,97.0
2013-08-10 16:00:00,296.46,295.37,297.59,1009.0,97.0
2013-08-10 17:00:00,296.09,295.37,296.48,1008.0,97.0
2013-08-10 17:00:00,296.09,295.37,296.48,1008.0,97.0
2013-08-10 18:00:00,298.0,295.93,301.48,1008.0,97.0
2013-08-10 19:00:00,297.18,296.48,297.59,1008.0,97.0
2013-08-10 19:00:00,297.18,296.48,297.59,1008.0,97.0
2013-08-10 20:00:00,297.89,296.48,298.71,1007.0,95.0
2013-08-10 20:00:00,297.89,296.48,298.71,1007.0,95.0
2013-08-10 21:00:00,298.67,297.04,300.37,1008.0,97.0
2013-08-10 22:00:00,298.77,297.04,300.37,1008.0,97.0
2013-08-10 23:00:00,297.7,296.48,298.71,1008.0,93.0
2013-08-11 00:00:00,296.96,296.15,297.59,1008.0,93.0
2013-08-11 00:00:00,296.96,296.15,297.59,1008.0,93.0
2013-08-11 00:00:00,296.96,296.15,297.59,1008.0,93.0
2013-08-11 01:00:00,296.51,295.93,297.15,1008.0,93.0
2013-08-11 02:00:00,296.21,295.93,296.48,1008.0,94.0
2013-08-11 03:00:00,296.18,295.37,297.59,1009.0,94.0
2013-08-11 04:00:00,295.35,294.82,295.93,1009.0,94.0
2013-08-11 05:00:00,295.22,294.82,295.37,1009.0,98.0
2013-08-11 06:00:00,294.88,294.82,295.15,1009.0,98.0
2013-08-11 07:00:00,294.56,294.15,295.37,1010.0,97.0
2013-08-11 08:00:00,293.84,293.15,294.26,1011.0,96.0
2013-08-11 08:00:00,293.84,293.15,294.26,1011.0,96.0
2013-08-11 09:00:00,292.78,292.04,293.71,1011.0,96.0
2013-08-11 09:00:00,292.78,292.04,293.71,1011.0,96.0
2013-08-11 10:00:00,291.72,291.15,292.59,1012.0,96.0
2013-08-11 11:00:00,293.08,291.48,294.82,1013.0,90.0
2013-08-11 13:00:00,294.29,293.15,297.04,1013.0,90.0
2013-08-11 14:00:00,295.62,294.26,298.15,1013.0,81.0
2013-08-11 15:00:00,297.39,295.37,299.82,1013.0,81.0
2013-08-11 16:00:00,299.24,296.48,301.48,1013.0,77.0
2013-08-11 17:00:00,300.26,297.59,302.59,1013.0,67.0
2013-08-11 18:00:00,300.66,298.15,303.71,1013.0,67.0
2013-08-11 19:00:00,301.07,298.15,304.82,1012.0,67.0
2013-08-11 20:00:00,301.41,298.71,304.82,1012.0,67.0
2013-08-11 21:00:00,300.61,298.71,302.04,1012.0,67.0
2013-08-11 22:00:00,299.78,297.59,302.04,1013.0,67.0
2013-08-11 23:00:00,298.65,295.93,300.37,1013.0,84.0
2013-08-12 00:00:00,296.52,295.37,297.59,1014.0,65.0
2013-08-12 01:00:00,295.09,294.26,295.93,1015.0,65.0
2013-08-12 02:00:00,293.05,291.15,294.82,1016.0,72.0
2013-08-12 03:00:00,292.04,290.15,293.15,1016.0,72.0
2013-08-12 04:00:00,291.19,288.15,293.15,1016.0,72.0
2013-08-12 05:00:00,290.18,287.15,292.59,1016.0,74.0
2013-08-12 06:00:00,289.05,287.15,290.93,1016.0,74.0
2013-08-12 07:00:00,288.42,286.15,290.37,1017.0,74.0
2013-08-12 08:00:00,287.86,286.15,289.82,1017.0,74.0
2013-08-12 09:00:00,287.25,284.15,289.26,1017.0,79.0
2013-08-12 10:00:00,287.02,286.15,288.15,1018.0,82.0
2013-08-12 11:00:00,287.77,286.48,289.82,1018.0,83.0
2013-08-12 12:00:00,289.34,288.15,292.04,1018.0,83.0
2013-08-12 13:00:00,291.54,290.37,294.26,1018.0,83.0
2013-08-12 14:00:00,293.62,292.59,296.48,1018.0,69.0
2013-08-12 15:00:00,295.05,293.71,297.04,1018.0,69.0
2013-08-12 16:00:00,296.82,295.37,298.15,1018.0,69.0
2013-08-12 17:00:00,298.52,296.48,302.04,1017.0,62.0
2013-08-12 18:00:00,299.14,296.48,303.71,1017.0,62.0
2013-08-12 19:00:00,299.7,296.48,304.82,1016.0,56.0
2013-08-12 20:00:00,299.62,296.48,303.71,1016.0,60.0
2013-08-12 21:00:00,298.62,296.48,302.04,1016.0,60.0
2013-08-12 22:00:00,298.52,295.37,302.59,1015.0,60.0
2013-08-12 23:00:00,297.19,294.82,299.82,1015.0,66.0
2013-08-13 00:00:00,295.35,292.59,297.59,1015.0,66.0
2013-08-13 01:00:00,294.44,292.04,296.48,1016.0,66.0
2013-08-13 02:00:00,293.33,290.93,295.93,1016.0,73.0
2013-08-13 03:00:00,293.35,290.93,294.82,1016.0,73.0
2013-08-13 04:00:00,292.42,290.93,294.82,1016.0,73.0
2013-08-13 05:00:00,292.07,290.15,294.82,1016.0,80.0
2013-08-13 06:00:00,291.54,289.15,294.82,1016.0,80.0
2013-08-13 07:00:00,291.64,289.15,294.82,1015.0,80.0
2013-08-13 08:00:00,292.86,290.15,296.15,1015.0,100.0
2013-08-13 09:00:00,292.12,289.15,295.15,1015.0,100.0
2013-08-13 10:00:00,291.85,290.15,294.15,1015.0,100.0
2013-08-13 11:00:00,292.22,290.37,294.15,1015.0,100.0
2013-08-13 12:00:00,292.39,290.93,293.71,1016.0,100.0
2013-08-13 13:00:00,293.95,293.15,294.82,1015.0,100.0
2013-08-13 14:00:00,295.61,294.82,297.04,1015.0,87.0
2013-08-13 15:00:00,296.46,295.37,297.59,1015.0,87.0
2013-08-13 16:00:00,297.98,295.93,300.37,1015.0,100.0
2013-08-13 17:00:00,299.75,297.04,303.15,1014.0,89.0
2013-08-13 18:00:00,300.19,297.04,304.26,1014.0,89.0
2013-08-13 19:00:00,300.56,297.04,305.93,1014.0,89.0
2013-08-13 20:00:00,300.05,297.59,303.15,1013.0,87.0
2013-08-13 21:00:00,299.87,297.04,303.15,1013.0,87.0
2013-08-13 22:00:00,299.31,297.04,303.15,1013.0,87.0
2013-08-13 23:00:00,297.58,294.82,300.37,1012.0,95.0
2013-08-14 00:00:00,295.51,293.15,296.48,1012.0,95.0
2013-08-14 01:00:00,294.66,292.04,297.04,1012.0,95.0
2013-08-14 02:00:00,293.21,291.48,294.26,1013.0,97.0
2013-08-14 03:00:00,292.63,290.15,295.37,1012.0,97.0
2013-08-14 04:00:00,291.84,290.15,292.59,1013.0,97.0
2013-08-14 05:00:00,292.02,291.15,292.59,1014.0,88.0
2013-08-14 06:00:00,292.02,291.15,293.15,1011.0,99.0
2013-08-14 07:00:00,292.08,291.15,293.15,1011.0,99.0
2013-08-14 08:00:00,292.59,292.04,293.71,1010.0,99.0
2013-08-14 10:00:00,292.94,292.04,294.15,1010.0,99.0
2013-08-14 11:00:00,293.75,292.04,296.48,1010.0,96.0
2013-08-14 12:00:00,293.8,292.59,294.82,1009.0,96.0
2013-08-14 13:00:00,294.39,293.15,295.37,1009.0,96.0
2013-08-14 14:00:00,294.9,293.71,296.15,1009.0,87.0
2013-08-14 14:00:00,294.9,293.71,296.15,1009.0,87.0
2013-08-14 19:00:00,298.286,298.286,298.286,1014.0,82.0
2013-08-14 20:00:00,296.68,294.82,298.71,1005.0,97.0
2013-08-14 21:00:00,296.67,295.37,299.26,1005.0,97.0
2013-08-14 22:00:00,296.07,294.82,297.15,1005.0,89.0
2013-08-14 23:00:00,296.09,294.26,298.15,1004.0,100.0
2013-08-15 00:00:00,294.39,292.59,295.37,1004.0,100.0
2013-08-15 01:00:00,293.74,292.04,294.26,1005.0,100.0
2013-08-15 02:00:00,293.47,292.04,294.26,1006.0,100.0
2013-08-15 03:00:00,293.45,291.15,296.48,1006.0,100.0
2013-08-15 04:00:00,293.34,291.15,295.15,1007.0,78.0
2013-08-15 05:00:00,292.73,292.04,293.15,1006.0,98.0
2013-08-15 06:00:00,292.04,292.04,292.04,1005.0,100.0
2013-08-15 07:00:00,291.11,290.15,292.04,1006.0,100.0
2013-08-15 08:00:00,290.2,289.15,290.93,1006.0,100.0
2013-08-15 09:00:00,289.23,287.15,290.37,1006.0,100.0
2013-08-15 10:00:00,288.74,287.15,289.82,1007.0,85.0
2013-08-15 11:00:00,289.46,288.71,290.37,1008.0,99.0
2013-08-15 14:00:00,292.83,290.93,294.26,1008.0,86.0
2013-08-15 15:00:00,293.17766666666665,291.911,294.131,1010.0,49.0
2013-08-15 17:00:00,293.873,293.873,293.873,1019.0,73.0
2013-08-15 18:00:00,293.873,293.873,293.873,1019.0,73.0
2013-08-15 19:00:00,293.873,293.873,293.873,1019.0,73.0
2013-08-15 23:00:00,292.58099999999996,292.58099999999996,292.58099999999996,1020.0,69.0
2013-08-16 00:00:00,292.58099999999996,292.58099999999996,292.58099999999996,1020.0,69.0
2013-08-16 01:00:00,292.58099999999996,292.58099999999996,292.58099999999996,1020.0,69.0
2013-08-16 03:00:00,287.15,287.15,287.15,1018.0,71.0
2013-08-16 06:00:00,284.15,284.15,284.15,1019.0,81.0
2013-08-16 07:00:00,284.15,284.15,284.15,1019.0,76.0
2013-08-16 08:00:00,283.15,283.15,283.15,1019.0,81.0
2013-08-16 13:00:00,289.67400000000004,289.67400000000004,289.67400000000004,1025.0,92.0
2013-08-16 14:00:00,294.14,294.14,294.14,1025.0,72.0
2013-08-16 15:00:00,294.14,294.14,294.14,1025.0,72.0
2013-08-16 16:00:00,294.14,294.14,294.14,1025.0,72.0
2013-08-16 17:00:00,296.048,296.048,296.048,1024.0,64.0
2013-08-16 18:00:00,296.066,296.066,296.066,1025.0,61.0
2013-08-16 19:00:00,296.066,296.066,296.066,1025.0,61.0
2013-08-16 20:00:00,296.564,296.564,296.564,1024.0,58.0
2013-08-16 21:00:00,296.564,296.564,296.564,1024.0,58.0
2013-08-16 22:00:00,296.564,296.564,296.564,1024.0,58.0
2013-08-16 23:00:00,293.497,293.497,293.497,1024.0,67.0
2013-08-17 00:00:00,293.497,293.497,293.497,1024.0,67.0
2013-08-17 01:00:00,293.497,293.497,293.497,1024.0,67.0
2013-08-17 02:00:00,290.012,290.012,290.012,1026.0,88.0
2013-08-17 03:00:00,290.012,290.012,290.012,1026.0,88.0
2013-08-17 04:00:00,290.012,290.012,290.012,1026.0,88.0
2013-08-17 05:00:00,288.817,288.817,288.817,1026.0,92.0
2013-08-17 06:00:00,288.817,288.817,288.817,1026.0,92.0
2013-08-17 07:00:00,288.817,288.817,288.817,1026.0,92.0
2013-08-17 08:00:00,287.996,287.996,287.996,1026.0,96.0
2013-08-17 09:00:00,287.996,287.996,287.996,1026.0,96.0
2013-08-17 10:00:00,287.996,287.996,287.996,1026.0,96.0
2013-08-17 11:00:00,291.307,291.307,291.307,1027.0,92.0
2013-08-17 12:00:00,291.307,291.307,291.307,1027.0,92.0
2013-08-17 13:00:00,291.307,291.307,291.307,1027.0,92.0
2013-08-17 14:00:00,296.514,296.514,296.514,1027.0,65.0
2013-08-17 15:00:00,296.514,296.514,296.514,1027.0,65.0
2013-08-17 16:00:00,296.514,296.514,296.514,1027.0,65.0
2013-08-17 17:00:00,297.802,297.802,297.802,1027.0,60.0
2013-08-17 18:00:00,297.802,297.802,297.802,1027.0,60.0
2013-08-17 19:00:00,297.802,297.802,297.802,1027.0,60.0
2013-08-17 20:00:00,296.949,296.949,296.949,1026.0,60.0
2013-08-17 21:00:00,296.949,296.949,296.949,1026.0,60.0
2013-08-17 22:00:00,296.949,296.949,296.949,1026.0,60.0
2013-08-17 23:00:00,294.586,294.586,294.586,1026.0,70.0
2013-08-18 00:00:00,294.586,294.586,294.586,1026.0,70.0
2013-08-18 01:00:00,291.15,291.15,291.15,1024.0,68.0
2013-08-18 02:00:00,289.15,289.15,289.15,1024.0,72.0
2013-08-18 03:00:00,287.15,287.15,287.15,1024.0,82.0
2013-08-18 04:00:00,287.15,287.15,287.15,1024.0,82.0
2013-08-18 05:00:00,286.15,286.15,286.15,1024.0,87.0
2013-08-18 06:00:00,287.15,287.15,287.15,1024.0,82.0
2013-08-18 08:00:00,288.05,286.15,290.37,1022.0,97.0
2013-08-18 09:00:00,287.41,285.15,288.71,1022.0,97.0
2013-08-18 10:00:00,287.01,285.93,288.71,1023.0,97.0
2013-08-18 11:00:00,287.39,285.93,288.71,1023.0,89.0
2013-08-18 12:00:00,289.28,285.93,292.59,1024.0,89.0
2013-08-18 13:00:00,291.28,290.93,292.15,1024.0,89.0
2013-08-18 14:00:00,294.18,293.15,296.48,1024.0,64.0
2013-08-18 15:00:00,296.17,295.37,297.04,1024.0,64.0
2013-08-18 16:00:00,297.44,295.93,298.71,1024.0,64.0
2013-08-18 17:00:00,299.59,297.04,303.15,1023.0,59.0
2013-08-18 18:00:00,299.99,298.15,302.04,1023.0,59.0
2013-08-18 19:00:00,300.45,297.59,304.26,1023.0,59.0
2013-08-18 20:00:00,300.23,297.59,303.15,1022.0,57.0
2013-08-18 21:00:00,299.9,297.59,302.04,1022.0,57.0
2013-08-18 22:00:00,298.64,297.04,300.93,1022.0,57.0
2013-08-18 23:00:00,297.19,294.82,299.26,1023.0,63.0
2013-08-19 00:00:00,295.37,295.37,295.37,1023.0,63.0
2013-08-19 01:00:00,293.54,292.04,294.26,1023.0,63.0
2013-08-19 02:00:00,292.67,291.15,293.71,1024.0,80.0
2013-08-19 03:00:00,292.16,290.15,294.82,1024.0,80.0
2013-08-19 04:00:00,291.18,290.15,292.04,1024.0,80.0
2013-08-19 05:00:00,290.65,289.15,291.48,1023.0,96.0
2013-08-19 06:00:00,290.22,288.15,291.48,1023.0,96.0
2013-08-19 07:00:00,289.94,288.15,290.93,1023.0,96.0
2013-08-19 08:00:00,289.57,288.15,290.93,1023.0,99.0
2013-08-19 09:00:00,289.57,288.15,290.93,1023.0,99.0
2013-08-19 10:00:00,289.76,288.15,290.93,1024.0,98.0
2013-08-19 11:00:00,290.07,289.26,290.93,1024.0,89.0
2013-08-19 12:00:00,290.86,289.82,292.04,1024.0,89.0
2013-08-19 13:00:00,292.17,290.93,293.71,1024.0,89.0
2013-08-19 14:00:00,294.07,292.59,295.37,1024.0,68.0
2013-08-19 15:00:00,295.67,294.26,297.04,1023.0,75.0
2013-08-19 16:00:00,297.34,295.93,299.26,1023.0,75.0
2013-08-19 17:00:00,297.88,296.48,300.37,1023.0,69.0
2013-08-19 18:00:00,297.99,296.48,300.37,1022.0,69.0
2013-08-19 19:00:00,297.57,295.93,299.82,1021.0,72.0
2013-08-19 20:00:00,297.03,295.93,299.26,1020.0,71.0
2013-08-19 21:00:00,296.17,294.82,298.15,1020.0,71.0
2013-08-19 22:00:00,295.55,293.71,297.59,1019.0,71.0
2013-08-19 23:00:00,294.06,291.48,294.82,1019.0,76.0
2013-08-20 00:00:00,293.58,290.93,294.82,1020.0,91.0
2013-08-20 01:00:00,292.59,289.82,294.26,1019.0,76.0
2013-08-20 02:00:00,291.98,290.15,293.71,1019.0,88.0
2013-08-20 03:00:00,291.52,289.82,293.15,1019.0,88.0
2013-08-20 04:00:00,290.76,289.26,291.48,1019.0,91.0
2013-08-20 05:00:00,289.72,288.71,290.93,1018.0,97.0
2013-08-20 06:00:00,288.85,288.15,289.82,1018.0,97.0
2013-08-20 07:00:00,289.37,288.71,290.37,1018.0,97.0
2013-08-20 08:00:00,289.55,288.71,290.37,1018.0,97.0
2013-08-20 09:00:00,289.38,288.71,289.82,1017.0,97.0
2013-08-20 10:00:00,289.35,288.71,289.82,1018.0,97.0
2013-08-20 11:00:00,289.85,289.26,290.37,1018.0,85.0
2013-08-20 12:00:00,291.28,290.37,292.04,1018.0,85.0
2013-08-20 13:00:00,293.51,292.04,295.93,1017.0,85.0
2013-08-20 14:00:00,294.95,293.71,296.48,1017.0,71.0
2013-08-20 15:00:00,297.71,295.93,299.26,1017.0,71.0
2013-08-20 16:00:00,298.36,297.04,299.26,1017.0,70.0
